                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.61867,                0.43126,                 1.0193,                0.83675,                0.67399,                0.77061,                0.47643,                  1.525,                0.98173,                 1.8379,             0.00099862,             0.00099862,             0.00099862
                     84,                0.61408,                0.42718,                  1.028,                0.88286,                0.72789,                0.78965,                0.48298,                 1.5494,                0.86956,                 1.8996,             0.00099036,             0.00099036,             0.00099036
                     85,                0.62111,                0.43684,                 1.0279,                0.85906,                0.74291,                0.79187,                0.48363,                 1.4916,                0.88571,                 1.8128,             0.00098211,             0.00098211,             0.00098211
                     86,                0.60882,                  0.429,                 1.0187,                0.81845,                  0.761,                0.79302,                0.49375,                 1.4661,                 0.8713,                 1.8291,             0.00097386,             0.00097386,             0.00097386
                     87,                0.61537,                0.42774,                 1.0233,                0.86875,                0.72963,                0.79112,                0.49642,                  1.467,                0.84015,                 1.8531,             0.00096561,             0.00096561,             0.00096561
                     88,                 0.6073,                0.41157,                 1.0128,                0.84894,                0.71354,                0.78097,                0.48887,                 1.4705,                0.84533,                 1.8241,             0.00095736,             0.00095736,             0.00095736
                     89,                0.61077,                0.43224,                 1.0191,                0.81759,                0.74247,                0.78234,                0.49004,                 1.5045,                0.88783,                 1.8465,             0.00094911,             0.00094911,             0.00094911
                     90,                 0.6134,                0.42893,                 1.0301,                 0.8597,                0.70736,                0.78874,                0.49861,                 1.4835,                0.84165,                 1.7995,             0.00094085,             0.00094085,             0.00094085
                     91,                0.62034,                0.42524,                 1.0263,                0.85559,                0.69955,                0.79257,                0.48292,                 1.5333,                0.86787,                 1.8349,              0.0009326,              0.0009326,              0.0009326
                     92,                 0.6128,                0.42536,                 1.0222,                0.84038,                0.72676,                0.78791,                0.50636,                 1.4871,                0.83657,                 1.8557,             0.00092435,             0.00092435,             0.00092435
                     93,                0.62441,                0.42769,                 1.0352,                0.80164,                0.73072,                 0.7617,                0.46101,                 1.5304,                0.86464,                 1.8771,              0.0009161,              0.0009161,              0.0009161
                     94,                  0.603,                0.42139,                 1.0095,                0.89077,                0.69368,                0.77869,                0.47628,                 1.5158,                 0.8797,                  1.853,             0.00090785,             0.00090785,             0.00090785
                     95,                0.60987,                0.42956,                 1.0145,                0.84893,                0.72197,                0.79038,                0.48275,                 1.5405,                0.85498,                 1.8297,              0.0008996,              0.0008996,              0.0008996
                     96,                0.59033,                0.40819,                 1.0018,                0.88366,                0.71428,                0.79564,                0.49371,                 1.4736,                0.83472,                 1.8216,             0.00089134,             0.00089134,             0.00089134
                     97,                0.60423,                0.41678,                 1.0202,                0.89049,                0.69615,                 0.7969,                0.48576,                 1.4761,                0.82754,                  1.838,             0.00088309,             0.00088309,             0.00088309
                     98,                0.58423,                0.40044,                 1.0063,                0.85836,                0.71542,                0.77469,                0.47137,                 1.4943,                0.85057,                   1.85,             0.00087484,             0.00087484,             0.00087484
                     99,                0.59605,                0.41131,                 1.0212,                0.87975,                0.74208,                0.81019,                0.49668,                 1.4693,                0.82166,                 1.7829,             0.00086659,             0.00086659,             0.00086659
                    100,                0.58632,                0.40496,                 1.0055,                0.84525,                0.73027,                0.78321,                 0.4924,                 1.4918,                0.85195,                 1.8327,             0.00085834,             0.00085834,             0.00085834
                    101,                0.59873,                0.41368,                 1.0173,                0.87336,                 0.7022,                0.76181,                0.48697,                 1.5053,                0.93345,                  1.814,             0.00085009,             0.00085009,             0.00085009
                    102,                0.57995,                  0.411,                 1.0081,                 0.8631,                0.73747,                0.80834,                0.49778,                 1.5031,                0.80675,                 1.8314,             0.00084184,             0.00084184,             0.00084184
                    103,                0.57315,                0.39527,                0.99416,                0.92115,                0.72163,                 0.8032,                0.50374,                 1.4819,                0.80208,                 1.8152,             0.00083358,             0.00083358,             0.00083358
