               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  93,            0.035008,            0.017987,           0.0013693,             0.66857,             0.70522,             0.71727,              0.3553,            0.038871,            0.010533,           0.0014147,            0.005446,            0.005446,            0.005446
                  94,            0.034647,            0.017911,           0.0014083,             0.82134,             0.68481,             0.75618,             0.39713,            0.037601,            0.010258,           0.0011071,           0.0053965,           0.0053965,           0.0053965
                  95,            0.033501,            0.016653,           0.0012887,             0.75403,             0.70692,             0.77439,             0.38859,            0.038678,            0.010256,            0.001149,            0.005347,            0.005347,            0.005347
                  96,            0.034117,            0.017128,           0.0012075,             0.73878,             0.69728,             0.75126,             0.36658,            0.038754,            0.010231,          0.00087802,           0.0052975,           0.0052975,           0.0052975
                  97,            0.033754,            0.017128,           0.0011624,             0.76486,             0.69331,             0.76932,             0.39797,            0.038627,             0.01025,          0.00086694,            0.005248,            0.005248,            0.005248
                  98,            0.034114,            0.017159,           0.0012183,             0.75708,             0.68821,             0.74938,              0.3836,             0.03843,            0.010417,           0.0009648,           0.0051985,           0.0051985,           0.0051985
                  99,            0.034195,            0.017888,           0.0013547,             0.82371,             0.71673,             0.78335,             0.40114,            0.038735,            0.010343,           0.0013492,            0.005149,            0.005149,            0.005149
                 100,            0.033746,            0.017178,           0.0013692,             0.79931,             0.73312,             0.79531,             0.42412,            0.037842,           0.0099204,          0.00086758,           0.0050995,           0.0050995,           0.0050995
                 101,            0.033085,            0.017533,           0.0014602,             0.83814,             0.68537,             0.78814,             0.41992,             0.03784,            0.010108,          0.00074543,             0.00505,             0.00505,             0.00505
                 102,            0.033234,            0.017274,           0.0012521,             0.77031,             0.73998,             0.78437,             0.40556,            0.037495,            0.010222,          0.00082529,           0.0050005,           0.0050005,           0.0050005
                 103,            0.032573,            0.017028,           0.0014026,             0.75789,              0.7121,             0.77683,              0.3978,            0.038114,            0.010285,          0.00088651,            0.004951,            0.004951,            0.004951
                 104,            0.033552,            0.016774,           0.0012952,             0.79971,             0.73469,             0.80143,             0.42544,            0.038039,            0.010066,          0.00098675,           0.0049015,           0.0049015,           0.0049015
                 105,            0.032735,            0.016342,           0.0011671,             0.83278,             0.71741,             0.80995,             0.42371,            0.036989,           0.0097789,           0.0014364,            0.004852,            0.004852,            0.004852
                 106,            0.032525,            0.016831,           0.0010472,             0.78568,             0.73365,             0.78283,              0.4143,            0.037642,            0.010084,           0.0010204,           0.0048025,           0.0048025,           0.0048025
                 107,            0.032982,            0.016235,           0.0010953,             0.80595,             0.75766,              0.8145,             0.42225,            0.037526,           0.0098147,           0.0011817,            0.004753,            0.004753,            0.004753
                 108,            0.032158,            0.016426,           0.0011172,             0.86348,             0.73016,             0.82338,             0.43455,            0.037418,           0.0098037,           0.0010861,           0.0047035,           0.0047035,           0.0047035
                 109,            0.031387,            0.016361,           0.0010411,             0.78016,             0.72973,               0.787,             0.42102,            0.038034,            0.010016,           0.0008599,            0.004654,            0.004654,            0.004654
                 110,            0.031809,             0.01641,           0.0011961,             0.81543,             0.69032,             0.77495,             0.39774,            0.038301,            0.010143,            0.001641,           0.0046045,           0.0046045,           0.0046045
                 111,              0.0318,            0.016365,           0.0010528,             0.85857,             0.71995,             0.79755,               0.423,            0.037729,           0.0098534,          0.00087173,            0.004555,            0.004555,            0.004555
                 112,            0.031264,            0.015775,          0.00099599,             0.79441,             0.76077,             0.79635,             0.43198,            0.036641,            0.010149,            0.001143,           0.0045055,           0.0045055,           0.0045055
                 113,            0.031681,            0.015607,           0.0012015,             0.77929,             0.68422,             0.77067,             0.39793,            0.037568,             0.01012,           0.0010519,            0.004456,            0.004456,            0.004456
