               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.014041,           0.0075084,          0.00030362,              0.8688,             0.82029,             0.85819,             0.53384,            0.033731,            0.011902,            0.001034,           0.0022285,           0.0022285,           0.0022285
                 159,            0.013896,           0.0075252,          0.00024802,             0.89873,             0.82513,              0.8704,             0.54306,            0.033784,            0.012042,           0.0011319,            0.002179,            0.002179,            0.002179
                 160,            0.013828,           0.0074518,          0.00031198,             0.91364,             0.80102,             0.85156,             0.55111,            0.033268,            0.011925,           0.0012623,           0.0021295,           0.0021295,           0.0021295
                 161,            0.014051,           0.0074931,          0.00025095,             0.89093,             0.81947,              0.8597,             0.53751,            0.033472,            0.011877,           0.0013442,             0.00208,             0.00208,             0.00208
                 162,            0.013583,           0.0073711,          0.00035411,             0.90927,             0.80797,             0.84999,             0.54345,            0.033324,            0.012011,           0.0012907,           0.0020305,           0.0020305,           0.0020305
                 163,             0.01383,           0.0076479,          0.00025124,             0.90483,              0.8124,             0.86761,             0.55179,            0.033428,            0.011901,           0.0012466,            0.001981,            0.001981,            0.001981
                 164,            0.013528,           0.0074399,          0.00022854,               0.864,              0.8363,             0.85663,              0.5526,            0.033389,            0.011587,           0.0012307,           0.0019315,           0.0019315,           0.0019315
                 165,            0.013626,           0.0074386,          0.00017821,             0.89233,             0.82192,             0.85775,             0.54571,            0.034281,            0.011875,            0.001283,            0.001882,            0.001882,            0.001882
                 166,            0.013352,           0.0069744,          0.00025049,             0.90681,             0.80711,             0.86228,             0.54478,             0.03395,            0.012017,           0.0012328,           0.0018325,           0.0018325,           0.0018325
                 167,            0.013698,           0.0075808,          0.00023705,              0.9047,             0.83484,             0.86003,             0.54157,             0.03414,             0.01194,           0.0012685,            0.001783,            0.001783,            0.001783
                 168,            0.013245,           0.0070154,          0.00017248,             0.91606,             0.81664,             0.86396,             0.54988,            0.034037,            0.011935,           0.0010998,           0.0017335,           0.0017335,           0.0017335
                 169,            0.013239,           0.0072262,          0.00017019,             0.89448,              0.8339,             0.86642,             0.55084,            0.034056,            0.012022,           0.0011358,            0.001684,            0.001684,            0.001684
                 170,            0.013227,           0.0072484,          0.00028326,             0.90214,               0.839,              0.8677,              0.5465,            0.034149,            0.012155,            0.001114,           0.0016345,           0.0016345,           0.0016345
                 171,            0.013167,           0.0072732,          0.00015246,             0.89149,             0.84693,             0.86262,              0.5519,            0.034323,            0.012124,           0.0011157,            0.001585,            0.001585,            0.001585
                 172,            0.012799,           0.0073713,          0.00017125,             0.89974,             0.83333,             0.86259,             0.54549,            0.034385,             0.01226,           0.0012772,           0.0015355,           0.0015355,           0.0015355
                 173,             0.01292,           0.0071325,          0.00018148,             0.88118,               0.829,              0.8523,               0.542,            0.033858,             0.01225,           0.0012877,            0.001486,            0.001486,            0.001486
                 174,            0.012664,           0.0070141,          0.00021457,             0.88332,             0.81819,             0.85936,             0.53844,             0.03429,            0.012248,           0.0013104,           0.0014365,           0.0014365,           0.0014365
                 175,            0.012628,           0.0067947,          0.00014279,             0.90968,             0.80211,             0.85865,             0.54012,            0.034383,            0.012077,           0.0012686,            0.001387,            0.001387,            0.001387
                 176,            0.012387,           0.0068447,          0.00019126,             0.88211,              0.8288,             0.86428,             0.53643,            0.034222,            0.012161,           0.0013382,           0.0013375,           0.0013375,           0.0013375
                 177,            0.012592,           0.0068552,           0.0002105,             0.89019,             0.80952,             0.85677,             0.53982,            0.033874,            0.012286,            0.001277,            0.001288,            0.001288,            0.001288
                 178,            0.012206,           0.0067782,          0.00029369,              0.8916,              0.8066,             0.85538,             0.54573,            0.033962,            0.012366,           0.0014085,           0.0012385,           0.0012385,           0.0012385
                 179,            0.012219,           0.0068561,          0.00012971,             0.87876,             0.81272,              0.8511,             0.54189,            0.034159,            0.012672,           0.0014599,            0.001189,            0.001189,            0.001189
                 180,            0.012176,           0.0068678,          0.00028861,              0.8915,              0.8009,             0.85434,             0.54966,            0.034134,            0.012317,           0.0014566,           0.0011395,           0.0011395,           0.0011395
                 181,            0.011975,           0.0067867,          0.00022171,             0.87611,             0.81692,             0.85667,             0.54563,            0.034203,            0.012289,           0.0012817,             0.00109,             0.00109,             0.00109
                 182,            0.012111,           0.0070065,            0.000206,             0.91232,             0.79441,             0.85872,             0.54767,            0.034107,            0.012453,           0.0012976,           0.0010405,           0.0010405,           0.0010405
                 183,            0.011909,           0.0064161,          0.00013709,              0.8852,             0.81223,             0.86651,              0.5465,            0.034046,            0.012608,           0.0014509,            0.000991,            0.000991,            0.000991
                 184,            0.011917,           0.0067499,          0.00016504,             0.90689,             0.79086,             0.84931,             0.54575,            0.034243,            0.012464,           0.0015021,           0.0009415,           0.0009415,           0.0009415
                 185,            0.012031,           0.0066654,          0.00015467,             0.88108,             0.81859,             0.86379,             0.54566,            0.034258,            0.012303,            0.001371,            0.000892,            0.000892,            0.000892
                 186,            0.012047,           0.0066362,          0.00024018,             0.91243,             0.79826,             0.86156,             0.54358,            0.034089,            0.012521,           0.0012626,           0.0008425,           0.0008425,           0.0008425
                 187,            0.011951,           0.0063033,          0.00016409,             0.90946,             0.80149,             0.86784,             0.55008,            0.033921,            0.012448,           0.0010625,            0.000793,            0.000793,            0.000793
                 188,            0.011778,           0.0068159,          0.00021032,              0.8604,             0.82387,             0.85807,             0.54828,            0.034091,            0.012566,           0.0011249,           0.0007435,           0.0007435,           0.0007435
                 189,            0.011998,           0.0065774,          0.00020099,             0.89091,             0.79673,             0.86537,             0.55238,            0.034053,            0.012726,           0.0010286,            0.000694,            0.000694,            0.000694
                 190,            0.011568,           0.0069321,          0.00021432,             0.89281,             0.81182,              0.8668,             0.55195,            0.033936,            0.012753,           0.0010404,           0.0006445,           0.0006445,           0.0006445
                 191,            0.011083,           0.0062341,          0.00026587,             0.91401,             0.78281,             0.87107,             0.55577,            0.034049,            0.012741,           0.0010696,            0.000595,            0.000595,            0.000595
                 192,            0.011297,           0.0066724,          0.00024082,             0.93726,             0.77286,             0.87074,             0.55118,            0.034129,            0.012816,           0.0011481,           0.0005455,           0.0005455,           0.0005455
                 193,            0.011472,           0.0063953,          0.00030135,             0.88643,             0.82222,             0.87523,             0.55458,            0.033976,            0.012733,           0.0010958,            0.000496,            0.000496,            0.000496
                 194,            0.011527,           0.0066162,           0.0001664,             0.91171,             0.81009,             0.87767,              0.5566,            0.033976,            0.012639,           0.0010535,           0.0004465,           0.0004465,           0.0004465
                 195,             0.01121,           0.0064327,          0.00021856,             0.90642,             0.80408,             0.87624,             0.55518,            0.034219,            0.012669,           0.0010573,            0.000397,            0.000397,            0.000397
                 196,            0.011538,           0.0063067,          0.00019863,             0.89139,             0.82107,             0.87592,              0.5497,            0.034397,            0.012887,           0.0010672,           0.0003475,           0.0003475,           0.0003475
                 197,            0.010958,           0.0062919,          0.00012453,             0.86724,             0.82426,             0.86498,             0.54957,            0.034403,             0.01293,           0.0011089,            0.000298,            0.000298,            0.000298
                 198,            0.011165,           0.0061635,          0.00020501,             0.92787,             0.77561,              0.8665,              0.5531,             0.03415,            0.012934,           0.0011397,           0.0002485,           0.0002485,           0.0002485
                 199,            0.010954,           0.0063246,          0.00027746,              0.9011,             0.80172,              0.8725,             0.55431,            0.034164,            0.013008,           0.0011364,            0.000199,            0.000199,            0.000199
