               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  72,            0.025912,             0.01223,          0.00062611,             0.84137,             0.77318,             0.81843,             0.49352,            0.034653,           0.0088618,           0.0011821,            0.002971,            0.002971,            0.002971
                  73,            0.024434,            0.011888,          0.00055078,             0.82782,              0.7769,             0.81236,             0.49256,            0.035214,           0.0090786,           0.0010455,            0.002872,            0.002872,            0.002872
                  74,            0.023963,            0.012148,           0.0005007,             0.83538,             0.76755,             0.80847,             0.48219,            0.035577,           0.0092697,            0.001014,            0.002773,            0.002773,            0.002773
                  75,            0.024593,            0.012102,          0.00057987,             0.85235,             0.78459,             0.81902,             0.49655,            0.034692,           0.0090067,           0.0007939,            0.002674,            0.002674,            0.002674
                  76,            0.025365,            0.011844,          0.00091882,             0.79506,             0.76635,             0.79334,             0.48727,            0.036043,           0.0092105,           0.0010107,            0.002575,            0.002575,            0.002575
                  77,            0.023732,            0.012691,          0.00059302,             0.83684,              0.7887,              0.7994,             0.49106,             0.03567,           0.0092341,          0.00095503,            0.002476,            0.002476,            0.002476
                  78,            0.024187,            0.011416,          0.00047967,             0.87066,             0.75261,              0.8122,             0.48819,            0.034996,           0.0091395,          0.00069519,            0.002377,            0.002377,            0.002377
                  79,            0.023503,            0.011894,           0.0005543,             0.81966,             0.79219,             0.82605,             0.50818,            0.034615,            0.008963,          0.00075788,            0.002278,            0.002278,            0.002278
                  80,            0.024357,            0.011802,          0.00047995,               0.874,             0.76933,             0.82435,              0.5022,            0.034989,           0.0088995,           0.0008617,            0.002179,            0.002179,            0.002179
                  81,            0.024203,            0.011627,          0.00060866,             0.84443,             0.78795,             0.81159,             0.49729,            0.035732,           0.0089535,           0.0010321,             0.00208,             0.00208,             0.00208
                  82,            0.024071,            0.012151,           0.0005261,             0.80913,             0.79881,             0.81328,             0.49622,            0.035269,           0.0089935,           0.0007166,            0.001981,            0.001981,            0.001981
                  83,            0.023611,            0.011824,           0.0015709,             0.81237,             0.78864,             0.80495,             0.50192,            0.035105,           0.0091225,          0.00099097,            0.001882,            0.001882,            0.001882
                  84,            0.022504,            0.011326,          0.00048827,             0.80225,                 0.8,             0.80913,             0.49869,            0.035213,            0.009161,           0.0010297,            0.001783,            0.001783,            0.001783
                  85,             0.02315,            0.012185,          0.00058545,             0.83214,              0.8055,             0.83109,             0.50717,            0.034874,           0.0087547,            0.001125,            0.001684,            0.001684,            0.001684
                  86,            0.022711,            0.011277,          0.00057806,             0.83937,             0.79118,             0.80957,             0.50385,            0.035017,           0.0088139,           0.0010327,            0.001585,            0.001585,            0.001585
                  87,            0.022299,            0.010923,          0.00048881,              0.8764,               0.784,             0.82933,             0.51129,            0.034291,           0.0087042,           0.0010107,            0.001486,            0.001486,            0.001486
                  88,              0.0231,            0.012079,           0.0006331,             0.84788,             0.78924,             0.82171,             0.51128,            0.034311,           0.0090183,           0.0013417,            0.001387,            0.001387,            0.001387
                  89,             0.02361,            0.012017,          0.00041198,             0.83156,             0.80842,             0.81909,             0.50508,             0.03453,           0.0090644,            0.001497,            0.001288,            0.001288,            0.001288
                  90,            0.022266,            0.011307,          0.00046632,             0.88495,             0.75829,             0.82469,             0.51185,            0.034184,           0.0089636,           0.0013401,            0.001189,            0.001189,            0.001189
                  91,            0.022497,            0.011027,          0.00040455,             0.87383,             0.77209,             0.82581,             0.51548,               0.034,           0.0088613,           0.0013586,             0.00109,             0.00109,             0.00109
                  92,            0.021687,             0.01124,          0.00059106,             0.80649,             0.80538,             0.81755,             0.51357,            0.033942,           0.0089775,           0.0014634,            0.000991,            0.000991,            0.000991
                  93,            0.023102,            0.010671,          0.00078271,             0.84687,             0.78336,             0.82944,              0.5213,            0.034015,           0.0089064,           0.0013361,            0.000892,            0.000892,            0.000892
                  94,            0.021681,            0.010883,          0.00038536,             0.82052,             0.80265,             0.82135,             0.51861,            0.034264,           0.0090433,           0.0011264,            0.000793,            0.000793,            0.000793
                  95,            0.021016,             0.01137,          0.00045447,              0.8437,             0.80206,             0.83418,             0.51764,            0.034045,           0.0090526,          0.00097314,            0.000694,            0.000694,            0.000694
                  96,            0.021113,            0.011723,          0.00033504,              0.8188,             0.81315,             0.82273,             0.52264,            0.033954,           0.0089649,          0.00084783,            0.000595,            0.000595,            0.000595
                  97,            0.021429,            0.011948,          0.00043571,             0.82826,             0.80163,             0.82468,             0.52345,            0.033792,           0.0089494,           0.0008206,            0.000496,            0.000496,            0.000496
                  98,            0.020805,            0.010038,          0.00041148,             0.82438,             0.80213,             0.81709,             0.51875,            0.033969,           0.0089898,           0.0010862,            0.000397,            0.000397,            0.000397
                  99,            0.021228,            0.011601,          0.00037199,             0.82365,              0.7965,             0.81228,             0.51868,            0.034193,           0.0089626,           0.0011457,            0.000298,            0.000298,            0.000298
