                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.57763,                0.40602,                 1.0057,                0.86384,                0.74887,                 0.8108,                0.51433,                 1.4258,                 0.7956,                 1.7983,               0.000421,               0.000421,               0.000421
                    154,                0.57471,                0.40003,                 1.0077,                0.90348,                0.73299,                0.81056,                0.51039,                 1.4684,                0.83002,                 1.8279,             0.00041275,             0.00041275,             0.00041275
                    155,                0.57286,                0.40412,                 1.0054,                0.91036,                0.73469,                0.83082,                0.51917,                 1.4529,                0.84691,                 1.8051,              0.0004045,              0.0004045,              0.0004045
                    156,                0.58266,                0.40909,                 1.0072,                0.88096,                0.72873,                0.80497,                0.50542,                 1.4844,                0.84838,                 1.8274,             0.00039625,             0.00039625,             0.00039625
                    157,                0.58301,                0.40531,                 1.0108,                0.89657,                0.74702,                0.81433,                0.52112,                 1.4459,                0.80384,                 1.7967,             0.00038799,             0.00038799,             0.00038799
                    158,                0.57402,                0.40617,                 1.0081,                0.88214,                0.73988,                 0.8103,                0.50031,                 1.4814,                0.85854,                 1.8309,             0.00037974,             0.00037974,             0.00037974
                    159,                0.57335,                0.40841,                 1.0019,                0.89781,                0.73421,                0.81578,                0.51257,                 1.4621,                0.82322,                 1.8179,             0.00037149,             0.00037149,             0.00037149
                    160,                0.57166,                0.39364,                 1.0124,                0.89132,                0.73287,                0.81363,                0.52091,                 1.4707,                0.81382,                  1.834,             0.00036324,             0.00036324,             0.00036324
                    161,                0.56484,                0.39546,                 1.0015,                0.89374,                0.76853,                0.82419,                0.52356,                  1.474,                0.81415,                 1.8327,             0.00035499,             0.00035499,             0.00035499
                    162,                0.56597,                0.40033,                 1.0074,                0.85255,                0.76537,                0.80736,                 0.5124,                 1.4684,                0.83154,                 1.8343,             0.00034674,             0.00034674,             0.00034674
                    163,                0.55477,                0.39541,                 1.0082,                0.86179,                0.74115,                0.79676,                0.50169,                 1.4876,                0.84681,                 1.8585,             0.00033848,             0.00033848,             0.00033848
                    164,                0.55783,                0.38789,                0.99648,                0.88383,                0.76587,                0.82432,                0.51491,                 1.4653,                0.83614,                 1.8249,             0.00033023,             0.00033023,             0.00033023
                    165,                0.55682,                0.38347,                0.99589,                0.87608,                0.73233,                0.80277,                0.50852,                 1.4744,                0.82644,                  1.846,             0.00032198,             0.00032198,             0.00032198
                    166,                0.55067,                0.38118,                0.99485,                0.86898,                 0.7316,                0.80234,                0.51402,                 1.4558,                0.85128,                 1.8141,             0.00031373,             0.00031373,             0.00031373
                    167,                0.54957,                0.38121,                0.99353,                0.90994,                0.72064,                  0.804,                0.51702,                 1.4674,                0.84541,                 1.8293,             0.00030548,             0.00030548,             0.00030548
                    168,                0.55038,                 0.3807,                0.99422,                0.88085,                0.73469,                0.79932,                0.50407,                 1.4767,                  0.845,                 1.8464,             0.00029723,             0.00029723,             0.00029723
                    169,                 0.5691,                0.39586,                 1.0064,                0.83763,                0.75737,                0.80171,                0.50099,                 1.4745,                0.84234,                 1.8402,             0.00028897,             0.00028897,             0.00028897
                    170,                0.55945,                0.38913,                 1.0012,                0.86802,                0.73127,                0.79627,                0.51262,                 1.4654,                0.81963,                 1.8398,             0.00028072,             0.00028072,             0.00028072
                    171,                0.55629,                 0.3885,                 1.0014,                0.86787,                0.75333,                 0.7975,                 0.5106,                  1.471,                0.81907,                 1.8358,             0.00027247,             0.00027247,             0.00027247
                    172,                0.54044,                0.37328,                 0.9912,                0.84086,                0.75616,                0.79815,                0.50241,                 1.4844,                0.83172,                 1.8458,             0.00026422,             0.00026422,             0.00026422
                    173,                0.55252,                0.38027,                0.99389,                 0.8652,                0.73356,                0.80051,                0.50068,                 1.4726,                0.84637,                 1.8445,             0.00025597,             0.00025597,             0.00025597
                    174,                0.54191,                0.38089,                0.99181,                0.83738,                 0.7624,                0.80218,                0.50346,                 1.4754,                0.85807,                 1.8618,             0.00024772,             0.00024772,             0.00024772
                    175,                0.51873,                0.37027,                0.97978,                0.87756,                0.76531,                0.80619,                0.50608,                 1.4658,                0.83521,                 1.8641,             0.00023946,             0.00023946,             0.00023946
                    176,                0.52185,                0.36929,                0.98576,                0.91108,                0.75024,                 0.8194,                0.51171,                 1.4537,                0.81985,                 1.8478,             0.00023121,             0.00023121,             0.00023121
                    177,                0.53078,                0.37149,                0.98604,                0.87173,                0.75454,                0.80708,                0.50309,                 1.4693,                 0.8309,                 1.8624,             0.00022296,             0.00022296,             0.00022296
                    178,                0.53424,                0.36936,                  0.986,                0.88104,                 0.7534,                0.80744,                0.50666,                 1.4855,                0.81453,                 1.8722,             0.00021471,             0.00021471,             0.00021471
                    179,                 0.5268,                0.36371,                0.98758,                0.86957,                0.73086,                0.79515,                0.50395,                 1.4995,                0.85359,                 1.8961,             0.00020646,             0.00020646,             0.00020646
                    180,                0.52185,                0.36653,                0.98837,                0.89613,                0.73097,                0.80081,                0.50765,                 1.4696,                0.82576,                 1.8585,             0.00019821,             0.00019821,             0.00019821
                    181,                0.51589,                0.36795,                0.97923,                0.87099,                0.75224,                0.80672,                0.51377,                 1.4525,                0.83183,                 1.8357,             0.00018995,             0.00018995,             0.00018995
                    182,                0.51433,                0.35395,                0.97648,                0.89417,                0.72214,                0.79641,                 0.5051,                 1.4659,                0.83226,                 1.8659,              0.0001817,              0.0001817,              0.0001817
                    183,                0.51167,                0.36131,                0.98288,                0.88091,                 0.7449,                0.79492,                0.50792,                 1.4648,                0.83094,                 1.8718,             0.00017345,             0.00017345,             0.00017345
                    184,                0.51809,                0.35457,                0.98296,                0.88385,                 0.7443,                0.79667,                0.50839,                 1.4698,                0.83065,                 1.8724,              0.0001652,              0.0001652,              0.0001652
                    185,                0.52644,                0.36712,                0.98444,                 0.8745,                0.73611,                0.79677,                0.51466,                 1.4904,                0.82772,                 1.9016,             0.00015695,             0.00015695,             0.00015695
                    186,                0.49796,                0.35475,                0.96693,                 0.8923,                0.75823,                0.80927,                0.51498,                 1.4766,                0.83516,                 1.8833,              0.0001487,              0.0001487,              0.0001487
                    187,                 0.5134,                0.35956,                0.97453,                0.90095,                0.75907,                  0.814,                0.51243,                  1.493,                 0.8442,                 1.9018,             0.00014044,             0.00014044,             0.00014044
                    188,                0.50706,                 0.3617,                0.97482,                0.89683,                0.74433,                0.79979,                0.51621,                 1.4778,                0.82901,                 1.8954,             0.00013219,             0.00013219,             0.00013219
                    189,                0.49859,                0.34866,                0.96619,                0.89893,                0.74375,                  0.812,                0.51097,                 1.4763,                0.84007,                 1.8931,             0.00012394,             0.00012394,             0.00012394
                    190,                0.50799,                 0.3601,                0.98071,                0.85903,                0.75257,                0.79244,                0.50485,                  1.481,                0.83753,                 1.9003,             0.00011569,             0.00011569,             0.00011569
                    191,                0.45932,                0.27989,                0.92614,                0.88872,                0.74039,                0.79279,                 0.4976,                 1.4865,                0.82912,                 1.9191,             0.00010744,             0.00010744,             0.00010744
                    192,                 0.4321,                0.26436,                0.91005,                0.89266,                0.73356,                0.79216,                0.49507,                 1.4796,                0.83154,                 1.9181,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                0.42679,                0.26102,                 0.9121,                0.88135,                0.73356,                0.78877,                0.49159,                 1.4862,                0.85334,                 1.9211,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                0.41214,                0.25009,                0.90373,                0.87183,                0.76465,                0.80788,                0.50668,                 1.4667,                0.82161,                 1.8921,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                0.42472,                0.25594,                0.91254,                0.89224,                 0.7415,                 0.8011,                 0.5086,                 1.4587,                0.83559,                 1.8745,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                0.40975,                0.25228,                0.90371,                0.87648,                0.73949,                0.80182,                0.51462,                 1.4615,                0.82789,                  1.872,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                0.40287,                0.24913,                0.90192,                0.90409,                0.74494,                0.80562,                0.51239,                 1.4619,                0.82525,                 1.8765,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                0.40052,                0.24323,                 0.8999,                0.87755,                0.75964,                0.80743,                0.51077,                 1.4595,                0.83274,                 1.8746,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                0.40045,                 0.2519,                0.90646,                0.90407,                0.74633,                0.80692,                0.51019,                 1.4608,                0.83534,                 1.8797,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                0.40254,                0.24816,                 0.9017,                0.89491,                0.74048,                0.80432,                0.50952,                 1.4621,                0.82111,                 1.8849,             3.3173e-05,             3.3173e-05,             3.3173e-05
